epoch,segres-dice_focal-patch_train_loss,segres-dice_focal-patch_val_loss,unet-dice_ce-full_train_loss,unet-dice_ce-full_val_loss,unet-dice_focal-full_train_loss,unet-dice_focal-full_val_loss,unet-dice_focal-patch_train_loss,unet-dice_focal-patch_val_loss
188,0.3624546527862549,0.37400197982788086,0.51935213804245,0.5242319703102112,0.42345696687698364,0.44232702255249023,0.42437174916267395,0.46385657787323
189,0.3604978322982788,0.3606050908565521,0.5227862596511841,0.5160088539123535,0.42643195390701294,0.43445318937301636,0.43296369910240173,0.46644675731658936
190,0.35240697860717773,0.3682168126106262,0.5138316750526428,0.5240679383277893,0.4202112555503845,0.4430958330631256,0.41835078597068787,0.4460647404193878
191,0.3543640971183777,0.379720538854599,0.4997878968715668,0.5066275596618652,0.4079257845878601,0.42978233098983765,0.42157962918281555,0.46108758449554443
192,0.3582054674625397,0.3691618740558624,0.5105265378952026,0.509039044380188,0.4180968999862671,0.43175312876701355,0.425226092338562,0.43946337699890137
193,0.3513680696487427,0.3587498068809509,0.4957147240638733,0.49634650349617004,0.4073185622692108,0.42252299189567566,0.42132556438446045,0.44450414180755615
194,0.35167422890663147,0.3667086660861969,0.48987191915512085,0.5039236545562744,0.4025714695453644,0.4264715611934662,0.41489171981811523,0.4451010823249817
195,0.3535462021827698,0.3615574240684509,0.5030460357666016,0.5035254955291748,0.4131469130516052,0.4230290353298187,0.4095689356327057,0.45515573024749756
196,0.3521614670753479,0.3555597960948944,0.4936220943927765,0.49517861008644104,0.407760351896286,0.4165775775909424,0.4063819348812103,0.4398511052131653
197,0.35234954953193665,0.36136385798454285,0.4851785898208618,0.487588107585907,0.4001731276512146,0.41494083404541016,0.4077952802181244,0.4287862479686737
198,0.34794676303863525,0.3820752203464508,0.46244990825653076,0.4857726991176605,0.3831944465637207,0.41829797625541687,0.405235230922699,0.43779700994491577
199,0.34278130531311035,0.3584590256214142,0.462300181388855,0.4747430086135864,0.3816450238227844,0.40801727771759033,0.39894455671310425,0.43779483437538147
200,0.3418128192424774,0.35503801703453064,0.46531227231025696,0.4772984981536865,0.38612449169158936,0.4079444110393524,0.3970773220062256,0.42638444900512695
201,0.34378474950790405,0.3587510287761688,0.45446011424064636,0.4706484079360962,0.3776109516620636,0.4054379165172577,0.3988344371318817,0.4073565900325775
202,0.33549556136131287,0.35645169019699097,0.4487454891204834,0.47291117906570435,0.37281954288482666,0.4064965546131134,0.39292851090431213,0.4258841872215271
203,0.34783822298049927,0.34641575813293457,0.4650824964046478,0.4688127040863037,0.3867189288139343,0.4048287868499756,0.39538416266441345,0.42232781648635864
204,0.33983683586120605,0.3449517488479614,0.44824954867362976,0.45718690752983093,0.374166339635849,0.3932810425758362,0.38934147357940674,0.428393691778183
205,0.34737148880958557,0.3504747748374939,0.45372483134269714,0.4697449803352356,0.3770769536495209,0.40493839979171753,0.3914024233818054,0.40705206990242004
206,0.33674365282058716,0.3530842959880829,0.45857542753219604,0.454196035861969,0.38018518686294556,0.3900088667869568,0.3911486566066742,0.42010337114334106
207,0.3417049050331116,0.35167327523231506,0.4458118975162506,0.451535701751709,0.3723596930503845,0.3909008800983429,0.39234405755996704,0.42965781688690186
208,0.34334951639175415,0.34786731004714966,0.43671149015426636,0.44154953956604004,0.3659771978855133,0.38085299730300903,0.3858157992362976,0.41377344727516174
209,0.3445384204387665,0.34865766763687134,0.4635469317436218,0.4503517746925354,0.3876316547393799,0.3915923237800598,0.38097819685935974,0.4192126393318176
210,0.34033840894699097,0.35877805948257446,0.4395062029361725,0.44751936197280884,0.36850792169570923,0.38649260997772217,0.3852829337120056,0.4102165400981903
211,0.33634865283966064,0.3456561863422394,0.4386855363845825,0.44054079055786133,0.36684146523475647,0.37999099493026733,0.375265508890152,0.40055030584335327
212,0.34125256538391113,0.35725706815719604,0.4250641167163849,0.43972718715667725,0.3554064929485321,0.38307246565818787,0.3866861164569855,0.41779211163520813
213,0.3356861174106598,0.3476334810256958,0.4215323030948639,0.4447828531265259,0.3540726900100708,0.38183358311653137,0.37563082575798035,0.4043163061141968
214,0.32733872532844543,0.3483522832393646,0.42580392956733704,0.4341582953929901,0.3576160967350006,0.3776240944862366,0.3805326223373413,0.4053926467895508
215,0.335354745388031,0.3525733947753906,0.4242284893989563,0.43653470277786255,0.35773101449012756,0.38265958428382874,0.37493836879730225,0.39110881090164185
216,0.3395068645477295,0.3446514904499054,0.41701042652130127,0.4283427596092224,0.351852685213089,0.37383532524108887,0.3707142472267151,0.3987434506416321
217,0.3452637791633606,0.34468695521354675,0.41716063022613525,0.42886993288993835,0.35043269395828247,0.37664350867271423,0.37318360805511475,0.39344221353530884
218,0.32940033078193665,0.3384309709072113,0.4081546664237976,0.4209974408149719,0.343580424785614,0.36678317189216614,0.36851218342781067,0.3999001979827881
219,0.33054009079933167,0.3523246645927429,0.41067785024642944,0.4119962453842163,0.3465653955936432,0.3620111644268036,0.3761689364910126,0.3932911455631256
220,0.33104509115219116,0.34335970878601074,0.41127920150756836,0.4194594919681549,0.3482044041156769,0.3638254404067993,0.3666447401046753,0.4146929085254669
221,0.33404791355133057,0.3502318561077118,0.4064009487628937,0.414081871509552,0.3427209258079529,0.3651773929595947,0.36807751655578613,0.3850405812263489
222,0.33088618516921997,0.3604903221130371,0.4233655333518982,0.4144080579280853,0.35961833596229553,0.3646389842033386,0.3675532639026642,0.37983107566833496
223,0.33195123076438904,0.3428681492805481,0.397063285112381,0.4114609658718109,0.33363112807273865,0.3609464466571808,0.37177202105522156,0.404470831155777
224,0.33053040504455566,0.33975744247436523,0.4233448803424835,0.41509324312210083,0.35919663310050964,0.3596002161502838,0.36263662576675415,0.38876381516456604
225,0.3311101794242859,0.3486272096633911,0.4067436456680298,0.41215336322784424,0.34387707710266113,0.3637921214103699,0.368961364030838,0.390705943107605
226,0.3293329179286957,0.3496060073375702,0.39998871088027954,0.40996792912483215,0.3410186767578125,0.3609045743942261,0.3677643835544586,0.3998854160308838
227,0.33373892307281494,0.3492547869682312,0.4002659022808075,0.40469494462013245,0.3394140601158142,0.35614827275276184,0.3613031208515167,0.4078172743320465
228,0.3314533531665802,0.33704614639282227,0.4076474905014038,0.40267854928970337,0.34620773792266846,0.3536706566810608,0.36339837312698364,0.389251708984375
229,0.3235431909561157,0.3362863063812256,0.4089764952659607,0.40612852573394775,0.3473874032497406,0.35671091079711914,0.35947704315185547,0.3931373655796051
230,0.33097678422927856,0.34182679653167725,0.40278294682502747,0.4081681966781616,0.344178169965744,0.35724928975105286,0.3597661554813385,0.39201998710632324
231,0.3250650465488434,0.3314951956272125,0.4099022448062897,0.40788549184799194,0.3471619486808777,0.35882216691970825,0.3610174059867859,0.39703279733657837
232,0.33033594489097595,0.33168983459472656,0.38653379678726196,0.40770745277404785,0.32912179827690125,0.358425110578537,0.36151090264320374,0.3901495337486267
233,0.3224788308143616,0.34244203567504883,0.38706082105636597,0.39601606130599976,0.32890117168426514,0.34939390420913696,0.3575895428657532,0.3769858479499817
234,0.3313187062740326,0.3371390998363495,0.3879276514053345,0.39633500576019287,0.3312626779079437,0.3502635359764099,0.3656456470489502,0.382089763879776
235,0.32694321870803833,0.3375421464443207,0.3843325674533844,0.3911191523075104,0.3270653188228607,0.34552058577537537,0.3556381165981293,0.38131001591682434
236,0.32721713185310364,0.3450544476509094,0.3938489556312561,0.403551310300827,0.33426642417907715,0.35481011867523193,0.3631921410560608,0.39076995849609375
237,0.33208519220352173,0.3325539827346802,0.3947393000125885,0.39348453283309937,0.33677828311920166,0.3490692675113678,0.3502119779586792,0.37546807527542114
238,0.3312229812145233,0.3325653672218323,0.3802184760570526,0.38947659730911255,0.32295945286750793,0.34466052055358887,0.3540407121181488,0.37369441986083984
239,0.33043229579925537,0.3344646394252777,0.38069576025009155,0.39093250036239624,0.32438337802886963,0.34372568130493164,0.35443392395973206,0.3781593441963196
240,0.3260515332221985,0.33482831716537476,0.3768158257007599,0.39025551080703735,0.32070934772491455,0.3441293239593506,0.3554753363132477,0.3848239481449127
241,0.32535579800605774,0.33952271938323975,0.3731609284877777,0.39538946747779846,0.3193069100379944,0.34863609075546265,0.3500883877277374,0.37612542510032654
242,0.33144453167915344,0.33491817116737366,0.37654536962509155,0.39237430691719055,0.3228735625743866,0.34578293561935425,0.3444545567035675,0.37326326966285706
243,0.323402464389801,0.3348170518875122,0.37550097703933716,0.3945367634296417,0.32050517201423645,0.34827157855033875,0.3511674106121063,0.3751722574234009
244,0.3298572897911072,0.3292805254459381,0.37050431966781616,0.3875078856945038,0.3157324492931366,0.3426099717617035,0.35154619812965393,0.36642616987228394
245,0.32578277587890625,0.33742982149124146,0.3745765686035156,0.390138179063797,0.31974858045578003,0.3436155319213867,0.35289058089256287,0.37241965532302856
246,0.3194189965724945,0.3344123363494873,0.37554633617401123,0.3894749879837036,0.3189529478549957,0.3475397527217865,0.34913861751556396,0.3736838102340698
247,0.3245560824871063,0.3450474143028259,0.3891705870628357,0.3847337067127228,0.3332292437553406,0.34246158599853516,0.3425527811050415,0.37124860286712646
248,0.3147539794445038,0.3357974886894226,0.3724917471408844,0.3758825957775116,0.3173680007457733,0.3339577913284302,0.3544257879257202,0.3782542645931244
249,0.3269014060497284,0.3316289484500885,0.3841759264469147,0.3891346752643585,0.32858678698539734,0.345875084400177,0.35120871663093567,0.36596766114234924
